NO_TONES,DEV,DEV_TYPE,DEV_LOC,ISI,FREQ,FREQ_TYPE,FREQ_LOC,RUN_NO
7,288,early,6,700,1317,higher,4,1
7,35,early,6,700,1200,lower,5,1
7,164,early,6,700,1200,lower,5,1
7,207,late,4,700,1200,higher,6,1
7,11,late,5,700,1238,lower,6,1
7,63,early,5,700,1200,lower,6,1
7,207,late,5,700,1277,lower,6,1
7,2,late,5,700,1238,lower,6,1
7,45,late,5,700,1277,lower,4,1
7,19,early,5,700,1238,higher,6,1
7,248,early,5,700,1238,lower,4,1
7,107,late,6,700,1358,higher,4,1
7,127,early,6,700,1238,higher,5,1
7,21,early,4,700,1317,lower,6,1
7,38,late,5,700,1238,higher,6,1
7,241,late,6,700,1317,lower,5,1
7,99,early,6,700,1200,higher,5,1
7,6,late,4,700,1358,lower,6,1
7,22,early,4,700,1358,lower,6,1
7,6,late,6,700,1200,higher,4,1
7,272,late,4,700,1317,higher,5,1
7,118,late,6,700,1277,lower,4,1
7,253,late,4,700,1317,higher,6,1
7,99,late,6,700,0,standard,0,1
7,8,late,5,700,1358,lower,6,1
7,85,early,4,700,1277,higher,5,1
7,21,late,4,700,1238,higher,6,1
7,241,early,5,700,1238,lower,4,1
7,35,early,4,700,1358,lower,6,1
7,9,late,6,700,1277,higher,4,1
7,288,early,5,700,1317,higher,4,1
7,37,late,6,700,1277,lower,4,1
7,22,late,5,700,1358,higher,4,1
7,21,early,5,700,1317,higher,6,1
7,13,late,4,700,1277,higher,5,1
7,164,late,4,700,1358,higher,5,1
7,10,late,5,700,1238,lower,4,1
7,10,early,6,700,1238,lower,4,1
7,10,early,4,700,1200,lower,6,1
7,22,early,5,700,1238,lower,6,1
7,3,late,4,700,1317,higher,6,1
7,35,late,5,700,1277,higher,6,1
7,118,late,6,700,1317,lower,5,1
7,29,late,4,700,1358,higher,6,1
7,3,early,6,700,1358,lower,4,1
7,138,late,6,700,1238,higher,4,1
7,98,early,5,700,1277,lower,4,1
7,98,late,6,700,1200,higher,4,1
7,75,early,5,700,1238,higher,4,1
7,7,early,5,700,1317,higher,4,1
7,21,early,4,700,1277,lower,6,1
7,41,early,5,700,1277,higher,6,1
7,17,late,4,700,1277,lower,5,1
7,24,early,4,700,1200,higher,5,1
7,27,late,5,700,1200,higher,4,1
7,288,early,4,700,1317,lower,6,1
7,21,early,5,700,1200,lower,4,1
7,98,early,4,700,1358,higher,6,1
7,207,late,4,700,1238,lower,5,1
7,13,early,4,700,0,standard,0,1
7,213,early,5,700,1238,lower,4,1
7,21,late,6,700,1358,higher,5,1
7,16,early,4,700,1200,lower,5,1
7,2,early,4,700,1317,lower,5,1
7,41,early,6,700,1317,lower,4,1
7,98,late,5,700,1277,lower,6,1
7,85,late,4,700,1238,lower,6,1
7,21,early,6,700,1317,higher,5,1
7,168,late,6,700,1277,higher,4,1
7,232,early,5,700,0,standard,0,1
7,107,early,5,700,1358,higher,6,1
7,207,early,4,700,1277,lower,5,2
7,116,early,6,700,1238,higher,5,2
7,38,early,5,700,1238,higher,4,2
7,168,early,4,700,1277,higher,5,2
7,168,late,5,700,1358,higher,6,2
7,1,late,6,700,1277,higher,5,2
7,151,early,6,700,1277,higher,4,2
7,32,late,4,700,1277,higher,6,2
7,207,early,6,700,1277,higher,4,2
7,25,early,4,700,1317,lower,6,2
7,41,early,5,700,1200,higher,4,2
7,85,early,4,700,1277,higher,5,2
7,7,early,5,700,1277,lower,6,2
7,53,early,4,700,1200,higher,6,2
7,127,early,4,700,1277,higher,6,2
7,53,early,5,700,1277,higher,4,2
7,127,early,6,700,1200,higher,5,2
7,29,late,6,700,1358,higher,5,2
7,38,early,5,700,1238,lower,4,2
7,22,late,4,700,1277,lower,5,2
7,53,late,4,700,1358,higher,5,2
7,195,early,4,700,1200,lower,5,2
7,41,late,5,700,1238,lower,4,2
7,2,early,4,700,1238,higher,5,2
7,248,late,5,700,1317,higher,4,2
7,13,early,5,700,1200,higher,4,2
7,45,early,5,700,1238,lower,6,2
7,35,early,4,700,1277,lower,5,2
7,207,late,4,700,1358,lower,6,2
7,35,late,4,700,1200,lower,5,2
7,100,early,4,700,1277,higher,5,2
7,37,late,6,700,1317,lower,4,2
7,241,early,4,700,1200,lower,6,2
7,10,early,5,700,1200,lower,6,2
7,3,late,6,700,1277,higher,5,2
7,272,early,4,700,1358,higher,6,2
7,10,late,5,700,1277,higher,6,2
7,232,late,4,700,1200,lower,6,2
7,168,early,5,700,1200,higher,6,2
7,90,late,4,700,1358,higher,6,2
7,35,early,6,700,1238,higher,4,2
7,35,late,5,700,1317,higher,4,2
7,9,early,4,700,1358,lower,5,2
7,7,late,5,700,1200,lower,4,2
7,4,early,6,700,1238,higher,4,2
7,241,late,6,700,1238,lower,4,2
7,138,late,5,700,1200,lower,6,2
7,3,early,4,700,1238,lower,5,2
7,58,early,6,700,1277,lower,5,2
7,241,early,4,700,1277,higher,6,2
7,3,early,6,700,1200,lower,5,2
7,21,late,6,700,0,standard,0,2
7,21,early,4,700,1238,higher,6,2
7,7,late,4,700,1277,lower,6,2
7,21,late,4,700,1277,higher,5,2
7,8,late,4,700,1358,higher,6,2
7,248,early,6,700,1277,higher,5,2
7,288,early,4,700,1317,higher,6,2
7,3,late,4,700,1238,higher,5,2
7,2,late,5,700,1238,lower,6,2
7,100,early,5,700,1277,lower,6,2
7,151,late,5,700,1277,lower,4,2
7,8,late,5,700,1277,lower,6,2
7,7,early,5,700,1317,higher,4,2
7,10,late,6,700,0,standard,0,2
7,16,late,6,700,1317,higher,4,2
7,17,early,6,700,1358,lower,5,2
7,164,early,5,700,1238,higher,4,2
7,107,early,6,700,1358,higher,4,2
7,6,late,4,700,1277,higher,5,2
7,164,early,4,700,1200,lower,6,2
7,253,late,6,700,1238,higher,4,2
7,241,early,5,700,1200,higher,4,2
7,35,early,6,700,1358,lower,5,2
7,151,late,5,700,1358,lower,6,2
7,241,early,5,700,1238,higher,6,2
7,118,late,6,700,1277,lower,4,2
7,276,early,6,700,1277,lower,4,2
7,276,late,4,700,1277,lower,6,2
7,90,early,4,700,1200,higher,5,2
7,15,early,5,700,1238,lower,4,2
7,16,early,6,700,1358,lower,5,2
7,207,early,4,700,1238,lower,5,2
7,63,late,6,700,1358,higher,5,2
7,7,late,6,700,1317,higher,4,2
7,9,late,5,700,1358,lower,6,2
7,82,late,6,700,0,standard,0,2
7,276,late,6,700,1358,higher,4,2
7,151,early,6,700,1277,lower,4,2
7,82,early,4,700,0,standard,0,2
7,5,late,6,700,1317,higher,5,2
7,164,early,6,700,1277,lower,4,2
7,276,late,4,700,1277,higher,5,2
7,1,early,5,700,1200,lower,6,2
7,27,late,6,700,1277,lower,4,2
7,195,early,6,700,1238,higher,5,2
7,138,late,6,700,1238,lower,5,2
7,90,late,5,700,1317,lower,4,2
7,151,early,5,700,1200,lower,6,2
7,3,late,6,700,1277,lower,4,2
7,27,early,5,700,1200,lower,4,2
7,85,early,6,700,0,standard,0,2
7,32,late,5,700,1317,higher,6,2
7,15,early,4,700,0,standard,0,2
7,17,late,6,700,1317,higher,4,2
7,99,late,6,700,1317,higher,5,2
7,1,early,4,700,1200,lower,6,2
7,25,early,6,700,1277,higher,5,2
7,53,late,5,700,1277,higher,4,2
7,21,early,6,700,1277,lower,4,2
7,99,late,4,700,1200,higher,5,2
7,16,late,6,700,1200,higher,4,2
7,21,late,6,700,1238,lower,5,2
7,99,early,4,700,1317,lower,5,2
7,27,late,4,700,1317,higher,5,2
7,138,early,6,700,1277,higher,4,2
7,58,late,6,700,1277,lower,5,2
7,10,early,6,700,1358,lower,4,2
7,85,late,6,700,1317,lower,4,2
7,213,early,6,700,1277,lower,5,2
7,1,early,6,700,1358,lower,5,2
7,27,early,5,700,1238,higher,4,2
7,27,early,5,700,1277,higher,6,2
7,75,late,4,700,1200,lower,5,2
7,17,late,6,700,1358,higher,4,2
7,41,late,5,700,1358,lower,6,2
7,69,early,5,700,1358,higher,4,2
7,288,late,6,700,1277,lower,5,2
7,11,late,5,700,1277,higher,6,2
7,13,late,6,700,1277,higher,4,2
7,7,early,4,700,1200,lower,5,2
7,45,early,5,700,1238,lower,4,2
7,49,late,6,700,1277,higher,4,3
7,21,early,5,700,1200,lower,6,3
7,276,early,6,700,1277,lower,5,3
7,127,early,6,700,0,standard,0,3
7,35,early,5,700,1238,higher,6,3
7,207,early,5,700,1317,higher,4,3
7,24,early,6,700,1317,higher,5,3
7,9,early,5,700,1200,higher,6,3
7,127,early,5,700,1358,higher,4,3
7,11,early,4,700,1317,lower,5,3
7,17,early,5,700,1358,higher,4,3
7,179,early,5,700,1317,higher,6,3
7,11,late,6,700,1358,higher,5,3
7,241,early,5,700,1200,lower,6,3
7,253,early,6,700,1200,lower,4,3
7,32,late,6,700,1238,higher,5,3
7,253,early,4,700,1238,higher,5,3
7,107,late,4,700,1358,lower,6,3
7,21,late,4,700,1317,lower,5,3
7,41,early,6,700,1277,lower,5,3
7,100,late,6,700,1238,higher,5,3
7,24,early,6,700,1200,higher,4,3
7,138,late,5,700,1200,lower,4,3
7,138,late,4,700,1200,higher,5,3
7,98,late,5,700,1200,lower,6,3
7,58,early,6,700,1358,lower,5,3
7,25,early,6,700,1358,higher,4,3
7,15,early,4,700,1317,lower,5,3
7,1,early,6,700,0,standard,0,3
7,8,early,4,700,1317,higher,5,3
7,19,early,6,700,1317,higher,5,3
7,179,early,6,700,1277,lower,4,3
7,2,early,6,700,1200,lower,5,3
7,151,late,5,700,1200,lower,6,3
7,21,late,4,700,1317,higher,5,3
7,288,late,4,700,1200,lower,5,3
7,69,early,4,700,1238,higher,6,3
7,21,early,5,700,1238,higher,6,3
7,82,late,6,700,1358,higher,4,3
7,35,early,4,700,1200,higher,5,3
7,69,late,4,700,1358,lower,5,3
7,127,early,6,700,1317,lower,4,3
7,21,late,5,700,1358,lower,4,3
7,69,early,6,700,1358,lower,4,3
7,37,late,5,700,1238,higher,6,3
7,29,early,6,700,1277,higher,5,3
7,207,late,6,700,1358,higher,4,3
7,17,early,5,700,1238,higher,4,3
7,195,early,4,700,1200,lower,6,3
7,3,early,4,700,1277,higher,5,3
7,7,late,4,700,1317,higher,6,3
7,6,early,6,700,1238,higher,5,3
7,75,late,4,700,1358,higher,6,3
7,9,early,4,700,1200,lower,6,3
7,58,early,6,700,1358,lower,4,3
7,116,late,4,700,1317,lower,5,3
7,168,late,6,700,1317,higher,4,3
7,99,late,6,700,1277,higher,4,3
7,90,early,5,700,1238,lower,4,3
7,168,early,4,700,1317,lower,6,3
7,85,late,6,700,1238,lower,5,3
7,98,late,6,700,1277,higher,4,3
7,10,early,4,700,1238,higher,5,3
7,118,early,4,700,1358,lower,5,3
7,118,early,6,700,1200,lower,4,3
7,25,early,5,700,1277,lower,6,3
7,107,early,6,700,1317,lower,4,3
7,49,early,4,700,1277,lower,6,3
7,1,late,6,700,1317,higher,5,3
7,45,late,5,700,1317,lower,6,3
7,90,late,4,700,1358,lower,6,3
7,4,early,5,700,1277,lower,4,3
7,75,late,5,700,1358,lower,6,3
7,213,early,4,700,1277,lower,5,3
7,15,late,4,700,1277,higher,6,3
7,9,early,6,700,1200,higher,4,3
7,168,early,4,700,1277,higher,6,3
7,16,early,4,700,1277,lower,6,3
7,29,early,6,700,1358,higher,4,3
7,118,early,5,700,1317,lower,4,3
7,195,late,6,700,1358,higher,5,3
7,63,early,4,700,1277,lower,5,3
7,7,late,6,700,1317,higher,4,3
7,248,early,6,700,1317,higher,5,3
7,241,early,4,700,1358,lower,6,3
7,9,late,4,700,1277,higher,5,3
7,272,late,6,700,1200,lower,5,3
7,69,early,5,700,1317,lower,6,3
7,69,late,6,700,1317,higher,4,3
7,2,late,4,700,1277,higher,5,3
7,38,early,4,700,1358,lower,6,3
7,99,early,5,700,1238,higher,6,3
7,29,early,5,700,1358,higher,4,3
7,15,late,5,700,1200,higher,4,3
7,11,late,4,700,1238,lower,5,3
7,8,early,4,700,1358,lower,5,3
7,45,late,6,700,1200,higher,4,3
7,168,late,4,700,1317,lower,6,3
7,17,early,4,700,0,standard,0,3
7,58,early,4,700,1358,lower,6,3
7,41,early,5,700,1317,lower,4,3
7,116,early,5,700,1358,lower,4,3
7,207,late,4,700,1200,lower,5,3
7,10,early,6,700,1277,lower,4,3
7,49,late,6,700,1238,lower,5,3
7,207,early,4,700,1200,higher,6,3
7,24,early,6,700,1277,lower,4,3
7,207,late,5,700,1200,lower,6,3
7,7,early,6,700,1358,higher,4,3
7,4,early,6,700,1238,higher,4,3
7,241,early,5,700,1277,higher,6,3
7,107,early,4,700,1317,lower,6,3
7,99,early,4,700,1200,higher,5,3
7,90,late,4,700,1358,lower,5,3
7,2,early,5,700,1317,higher,4,3
7,138,early,6,700,1277,higher,5,3
7,58,late,6,700,1277,lower,5,3
7,82,late,6,700,1317,lower,4,3
7,10,late,4,700,1200,higher,5,3
7,16,late,4,700,1277,higher,5,3
7,276,early,6,700,1200,lower,4,3
7,116,early,5,700,1277,higher,6,3
7,15,early,5,700,1238,higher,6,3
7,75,late,6,700,1200,lower,4,3
7,22,early,4,700,1200,higher,6,3
7,82,early,4,700,1317,lower,6,3
7,100,late,4,700,1317,higher,6,3
7,179,early,6,700,0,standard,0,3
7,5,early,4,700,1317,higher,6,3
7,32,early,5,700,1238,lower,6,3
7,127,early,6,700,1238,lower,4,3
7,69,late,6,700,1200,lower,5,3
7,4,late,5,700,1317,lower,4,4
7,24,early,6,700,1358,higher,5,4
7,5,late,6,700,1238,lower,4,4
7,99,late,4,700,1200,lower,5,4
7,207,late,4,700,0,standard,0,4
7,241,late,5,700,1317,lower,4,4
7,6,late,6,700,1277,lower,4,4
7,138,late,4,700,1200,lower,6,4
7,11,early,4,700,1358,lower,5,4
7,19,early,6,700,1317,higher,5,4
7,12,early,6,700,1317,higher,4,4
7,10,late,6,700,1238,lower,5,4
7,53,late,6,700,1358,higher,5,4
7,10,early,5,700,1358,higher,4,4
7,98,early,4,700,1200,lower,5,4
7,32,late,6,700,1238,lower,5,4
7,32,early,6,700,1317,lower,4,4
7,3,early,5,700,1200,higher,4,4
7,8,late,5,700,1358,higher,4,4
7,195,late,6,700,1238,lower,5,4
7,107,early,6,700,1277,lower,4,4
7,24,early,5,700,0,standard,0,4
7,11,late,4,700,1238,higher,6,4
7,0,on_time,0,700,1238,higher,6,4
7,151,early,6,700,1200,higher,5,4
7,3,late,4,700,1200,higher,6,4
7,58,early,5,700,1238,higher,6,4
7,179,early,5,700,1200,lower,4,4
7,118,late,4,700,1238,higher,6,4
7,19,late,6,700,1200,lower,5,4
7,7,late,4,700,1277,higher,5,4
7,69,late,5,700,1238,lower,4,4
7,118,early,4,700,1277,higher,5,4
7,253,late,6,700,1317,lower,5,4
7,10,early,4,700,1358,lower,5,4
7,9,late,4,700,0,standard,0,4
7,13,early,4,700,1277,lower,5,4
7,168,early,5,700,1200,lower,4,4
7,99,late,5,700,1200,lower,6,4
7,4,late,6,700,0,standard,0,4
7,99,early,5,700,1277,higher,6,4
7,21,early,6,700,1358,higher,5,4
7,82,early,4,700,1200,higher,5,4
7,100,late,4,700,1238,lower,5,4
7,100,late,5,700,1277,higher,4,4
7,21,early,5,700,1277,lower,4,4
7,21,late,5,700,1277,higher,4,4
7,118,late,6,700,1238,lower,5,4
7,107,early,4,700,1358,lower,5,4
7,6,late,5,700,1200,lower,4,4
7,38,late,6,700,1358,higher,5,4
7,151,late,4,700,1238,higher,6,4
7,16,early,5,700,1317,lower,6,4
7,107,early,6,700,1317,higher,4,4
7,16,late,6,700,1238,higher,4,4
7,45,late,4,700,1317,higher,6,4
7,98,early,4,700,1358,lower,6,4
7,90,late,4,700,1317,lower,5,4
7,99,early,5,700,1317,higher,6,4
7,151,late,5,700,1317,higher,4,4
7,25,early,5,700,1358,lower,4,4
7,32,late,4,700,1277,lower,5,4
7,164,late,6,700,1238,higher,5,4
7,288,early,5,700,1317,higher,4,4
7,35,late,6,700,1317,lower,4,4
7,276,late,4,700,1358,higher,6,4
7,4,early,6,700,1200,higher,4,4
7,164,late,4,700,1358,lower,6,4
7,3,early,6,700,1200,lower,5,4
7,10,late,4,700,1238,higher,6,4
7,69,late,4,700,1277,higher,5,4
7,2,early,4,700,1317,lower,5,4
7,151,early,4,700,1358,lower,5,4
7,85,early,6,700,1277,higher,5,4
7,37,late,5,700,1317,lower,4,4
7,12,early,5,700,1358,higher,6,4
7,32,early,6,700,0,standard,0,4
7,90,early,4,700,1358,lower,5,4
7,232,early,4,700,1277,higher,5,4
7,63,early,6,700,1277,lower,4,4
7,13,late,6,700,1358,higher,4,4
7,7,early,4,700,1238,lower,6,4
7,127,late,4,700,1358,higher,5,4
7,38,late,4,700,1317,lower,6,4
7,151,early,6,700,1277,lower,5,4
7,29,early,5,700,1200,higher,6,4
7,272,late,5,700,1317,higher,4,4
7,195,late,4,700,1200,higher,5,4
7,276,early,4,700,1358,higher,6,4
7,272,late,5,700,1317,lower,6,4
7,21,early,6,700,1238,higher,5,4
7,27,late,5,700,1238,lower,4,4
7,19,late,5,700,1238,higher,6,4
7,100,early,6,700,1358,higher,4,4
7,8,early,4,700,1238,higher,5,4
7,118,early,4,700,1200,higher,6,4
7,276,late,6,700,1317,higher,5,4
7,116,early,5,700,1358,lower,4,4
7,29,early,4,700,1238,lower,5,4
7,99,late,4,700,1238,lower,6,4
7,99,late,4,700,1200,higher,5,4
7,41,early,5,700,1317,higher,4,4
7,45,late,6,700,1358,lower,4,4
7,11,late,5,700,1238,lower,4,4
7,21,early,6,700,1238,higher,4,4
7,85,early,6,700,1200,lower,4,4
7,232,early,4,700,1277,higher,6,4
7,35,early,4,700,1200,higher,6,4
7,5,late,4,700,1358,higher,6,4
7,21,late,4,700,1200,higher,6,4
7,37,late,6,700,1277,higher,5,4
7,53,late,5,700,1200,lower,4,4
7,38,late,4,700,1317,higher,5,4
7,276,early,5,700,1317,lower,4,4
7,168,late,5,700,1277,higher,4,4
7,2,late,5,700,1277,lower,6,4
7,164,early,4,700,1358,higher,5,4
7,4,early,4,700,1238,lower,6,4
7,1,early,5,700,1317,lower,6,4
7,213,late,6,700,1200,higher,5,4
7,248,early,6,700,1200,higher,5,4
7,10,late,4,700,1277,lower,6,4
7,29,late,6,700,1200,higher,5,4
7,207,early,4,700,1238,higher,5,4
7,22,early,5,700,1238,lower,4,4
7,164,late,6,700,1200,lower,4,4
7,15,early,5,700,1238,higher,6,4
7,3,early,5,700,1200,lower,4,4
7,15,late,6,700,1238,higher,4,4
7,276,early,4,700,1200,higher,5,4
7,127,late,4,700,1200,higher,5,4
7,127,early,4,700,1358,lower,6,4
