NO_TONES,DEV,DEV_TYPE,DEV_LOC,ISI,FREQ,FREQ_TYPE,FREQ_LOC,RUN_NO
7,5,early,6,700,1200,higher,5,3
7,276,late,6,700,1277,lower,5,3
7,3,early,5,700,1200,lower,6,3
7,208,early,4,700,1238,lower,5,3
7,10,late,5,700,1200,higher,4,3
7,164,early,6,700,1200,higher,4,3
7,253,early,6,700,1358,higher,5,3
7,49,late,6,700,1277,lower,4,3
7,10,late,6,700,1358,lower,5,3
7,232,early,6,700,1238,lower,5,3
7,32,early,5,700,1277,higher,6,3
7,53,early,6,700,1277,higher,4,3
7,9,late,6,700,1277,lower,5,3
7,3,late,5,700,1200,lower,6,3
7,17,early,6,700,1238,higher,5,3
7,232,late,6,700,1200,lower,5,3
7,69,early,6,700,1358,higher,5,3
7,124,early,6,700,1277,lower,4,3
7,25,late,6,700,1277,lower,4,3
7,35,late,4,700,1200,lower,6,3
7,1,early,4,700,1200,lower,6,3
7,5,early,6,700,1238,lower,4,3
7,16,late,6,700,1200,higher,4,3
7,38,early,5,700,1200,lower,6,3
7,151,early,6,700,1317,higher,4,3
7,124,early,6,700,1358,lower,4,3
7,90,early,5,700,1317,higher,4,3
7,55,late,6,700,1238,higher,5,3
7,115,late,5,700,1238,higher,4,3
7,10,late,5,700,1358,higher,6,3
7,41,early,4,700,1358,higher,6,3
7,163,early,5,700,1200,higher,6,3
7,69,late,4,700,1238,higher,6,3
7,11,early,6,700,1317,lower,5,3
7,4,late,6,700,1358,higher,4,3
7,127,late,6,700,1277,lower,5,3
7,29,late,4,700,1358,higher,5,3
7,69,late,6,700,1200,higher,4,3
7,49,late,5,700,1277,lower,4,3
7,229,late,6,700,1238,lower,4,3
7,75,early,4,700,1277,lower,6,3
7,276,late,5,700,1358,lower,4,3
7,151,late,5,700,1200,lower,4,3
7,151,late,6,700,1317,higher,4,3
7,15,late,4,700,1277,lower,6,3
7,41,late,4,700,1358,lower,6,3
7,13,late,4,700,1317,higher,6,3
7,208,late,5,700,1277,higher,4,3
7,90,late,4,700,1200,lower,5,3
7,9,early,6,700,1317,lower,4,3
7,163,late,6,700,1317,higher,5,3
7,15,late,6,700,1317,lower,5,3
7,17,early,6,700,1358,lower,4,3
7,45,early,4,700,1200,lower,6,3
7,73,late,4,700,1200,higher,5,3
7,0,on_time,0,700,1277,lower,6,3
7,163,late,6,700,1238,higher,5,3
7,5,early,4,700,1238,lower,5,3
7,7,early,4,700,1358,lower,5,3
7,7,late,6,700,1238,higher,5,3
7,234,late,5,700,1238,higher,4,3
7,90,late,6,700,1317,lower,5,3
7,75,early,6,700,1238,higher,5,3
7,155,late,4,700,1277,higher,6,3
7,19,early,5,700,1277,higher,4,3
7,15,late,5,700,1358,higher,4,3
7,2,early,4,700,1317,higher,6,3
7,38,early,5,700,1358,higher,4,3
7,53,early,5,700,1277,lower,6,3
7,15,late,6,700,0,standard,0,3
7,32,early,4,700,1317,higher,5,3
7,281,late,4,700,1317,lower,5,3
7,12,late,4,700,1277,higher,5,3
7,5,early,5,700,1317,lower,4,3
7,120,early,5,700,1358,lower,6,3
7,32,early,5,700,1317,higher,4,3
7,195,late,6,700,1200,higher,5,3
7,98,early,4,700,1200,higher,6,3
7,63,late,5,700,1277,higher,4,3
7,124,early,4,700,1317,lower,6,3
7,13,late,6,700,1277,lower,5,3
7,35,early,6,700,1200,lower,4,3
7,179,late,4,700,1200,higher,5,3
7,15,early,4,700,1238,higher,5,3
7,7,late,4,700,1317,lower,6,3
7,138,late,6,700,1238,lower,4,3
7,4,early,5,700,1317,higher,4,4
7,22,late,4,700,1238,higher,6,4
7,3,early,5,700,1317,lower,4,4
7,55,late,6,700,1317,higher,4,4
7,17,late,4,700,1358,higher,5,4
7,253,late,5,700,1317,higher,6,4
7,49,early,6,700,1358,higher,5,4
7,124,late,4,700,1200,lower,5,4
7,98,early,5,700,0,standard,0,4
7,16,late,6,700,1200,higher,5,4
7,16,early,6,700,1358,lower,4,4
7,195,late,5,700,1200,lower,4,4
7,163,late,6,700,1200,lower,5,4
7,281,early,4,700,1358,lower,6,4
7,164,late,4,700,1277,lower,6,4
7,232,late,6,700,1358,lower,5,4
7,12,late,4,700,1317,higher,6,4
7,234,early,5,700,1200,higher,6,4
7,116,early,6,700,1277,lower,4,4
7,25,early,5,700,1317,higher,4,4
7,90,early,5,700,1200,lower,6,4
7,276,late,6,700,1238,higher,4,4
7,138,early,5,700,1317,lower,6,4
7,17,early,5,700,1200,lower,4,4
7,222,early,6,700,1358,higher,4,4
7,11,early,4,700,1238,higher,6,4
7,6,early,5,700,1200,lower,6,4
7,49,late,6,700,0,standard,0,4
7,229,early,4,700,1200,higher,6,4
7,164,late,5,700,0,standard,0,4
7,151,early,4,700,1238,lower,6,4
7,124,early,4,700,1200,higher,6,4
7,115,early,5,700,1277,higher,4,4
7,179,early,4,700,1358,lower,6,4
7,41,early,5,700,1238,higher,6,4
7,213,early,5,700,1238,higher,6,4
7,107,early,6,700,1200,higher,5,4
7,49,late,4,700,1358,higher,5,4
7,35,late,4,700,1317,lower,5,4
7,25,early,4,700,1277,lower,5,4
7,17,early,4,700,1317,lower,5,4
7,3,late,6,700,1200,higher,5,4
7,3,early,6,700,1317,higher,4,4
7,35,early,4,700,1317,higher,5,4
7,27,early,5,700,1238,lower,4,4
7,17,early,5,700,1200,higher,6,4
7,82,early,6,700,1358,lower,4,4
7,38,early,6,700,1317,lower,4,4
7,232,early,5,700,1238,lower,4,4
7,58,early,4,700,1238,higher,6,4
7,63,early,5,700,1238,higher,6,4
7,151,late,5,700,0,standard,0,4
7,116,early,5,700,1238,higher,4,4
7,27,late,5,700,1200,higher,6,4
7,19,early,6,700,0,standard,0,4
7,19,early,6,700,1317,higher,4,4
7,22,early,5,700,1200,lower,4,4
7,221,early,6,700,1358,lower,4,4
7,281,late,6,700,1358,lower,4,4
7,58,late,6,700,1317,lower,5,4
7,22,late,5,700,1277,higher,4,4
7,116,late,6,700,1200,lower,4,4
7,164,early,5,700,1200,lower,4,4
7,151,late,5,700,1277,lower,6,4
7,11,late,4,700,1317,lower,5,4
7,124,late,4,700,1358,lower,5,4
7,17,early,6,700,1277,lower,5,4
7,120,early,6,700,1358,lower,5,4
7,13,early,6,700,1200,lower,4,4
7,69,late,5,700,1200,lower,6,4
7,2,early,4,700,1200,higher,6,4
7,29,early,4,700,1277,higher,5,4
7,120,late,4,700,1200,higher,6,4
7,16,late,4,700,1200,higher,5,4
7,38,early,4,700,1317,higher,6,4
7,253,late,4,700,1317,lower,5,4
7,12,early,6,700,1277,lower,4,4
7,195,early,4,700,1358,lower,5,4
7,164,early,5,700,1358,higher,4,4
7,22,early,4,700,0,standard,0,4
7,229,late,5,700,1238,higher,4,4
7,13,late,5,700,1277,lower,4,4
7,0,on_time,0,700,1317,higher,6,4
7,221,late,4,700,1358,higher,6,4
7,53,late,5,700,1200,higher,4,4
7,41,late,5,700,1358,lower,6,4
7,163,late,6,700,1317,higher,4,4
7,107,late,5,700,1238,higher,6,4
7,138,late,6,700,1238,lower,4,4
7,53,late,6,700,1358,higher,5,4
7,53,early,4,700,1317,lower,6,4
7,55,late,4,700,0,standard,0,4
7,73,late,4,700,1358,higher,6,4
7,164,late,4,700,1238,higher,5,4
7,115,early,4,700,1200,higher,5,4
7,163,late,6,700,1317,higher,5,4
7,232,late,5,700,1200,lower,4,4
7,120,late,5,700,1358,higher,4,4
7,22,early,6,700,1238,lower,5,4
7,6,early,4,700,1317,lower,5,4
7,82,late,6,700,1277,higher,4,4
7,21,early,5,700,1317,lower,4,4
7,98,early,6,700,1277,higher,4,4
7,49,late,5,700,1277,lower,6,4
7,281,late,5,700,0,standard,0,4
7,276,late,6,700,1200,lower,4,4
7,55,late,4,700,1317,lower,6,4
7,73,early,6,700,1358,lower,4,4
7,138,late,6,700,1200,lower,5,4
7,10,early,6,700,1358,higher,4,4
7,164,late,6,700,1277,higher,4,4
7,0,on_time,0,700,1317,lower,4,4
7,15,late,5,700,1238,higher,6,4
7,253,late,6,700,1200,higher,5,4
7,221,early,4,700,1200,lower,6,4
7,116,late,5,700,1317,lower,6,4
7,15,late,5,700,1277,lower,4,4
7,49,early,6,700,1317,higher,4,4
7,7,early,4,700,1200,higher,6,4
7,107,late,5,700,1238,lower,6,4
7,12,early,5,700,1317,higher,6,4
7,163,late,6,700,1238,lower,4,4
7,155,early,5,700,1317,higher,4,4
7,221,early,5,700,1358,higher,4,4
7,17,late,5,700,1200,higher,6,4
7,75,late,5,700,1200,higher,4,4
7,27,late,4,700,1277,higher,6,4
7,98,late,5,700,1200,lower,6,4
7,15,late,5,700,1317,higher,6,4
7,13,late,4,700,1358,higher,5,4
7,22,early,4,700,1317,lower,6,4
7,253,late,5,700,1238,higher,4,4
