NO_TONES,DEV,DEV_TYPE,DEV_LOC,ISI,FREQ,FREQ_TYPE,FREQ_LOC,RUN_NO
7,27,late,6,700,1238,higher,5,1
7,124,late,5,700,1238,lower,6,1
7,32,late,5,700,1277,higher,6,1
7,10,late,6,700,1277,lower,5,1
7,208,late,5,700,1277,higher,6,1
7,90,late,4,700,1317,higher,6,1
7,29,late,4,700,1277,lower,6,1
7,151,late,5,700,1200,lower,4,1
7,10,early,5,700,1200,higher,4,1
7,116,early,5,700,1238,lower,6,1
7,10,late,6,700,1277,higher,5,1
7,90,early,5,700,1200,lower,6,1
7,203,late,4,700,1277,lower,6,1
7,124,early,5,700,1317,higher,4,1
7,232,early,5,700,1238,higher,6,1
7,159,early,5,700,1358,lower,6,1
7,151,early,5,700,1200,higher,6,1
7,19,early,6,700,1317,higher,4,1
7,213,late,6,700,1238,higher,4,1
7,232,early,5,700,1277,lower,4,1
7,17,late,5,700,1358,higher,4,1
7,213,early,4,700,1238,lower,5,1
7,3,early,4,700,1317,higher,6,1
7,127,early,5,700,1238,higher,6,1
7,5,late,5,700,1277,lower,6,1
7,267,late,5,700,1317,lower,6,1
7,138,late,6,700,1200,higher,5,1
7,111,early,5,700,1200,higher,4,1
7,207,early,6,700,1200,higher,5,1
7,19,early,6,700,1200,higher,5,1
7,292,early,5,700,1317,higher,6,1
7,16,early,4,700,1200,higher,5,1
7,159,late,6,700,1238,lower,5,1
7,179,late,5,700,1317,lower,4,1
7,10,late,5,700,1200,lower,4,1
7,69,late,6,700,1358,lower,5,1
7,69,early,4,700,1317,lower,5,1
7,38,early,5,700,1238,lower,4,1
7,53,late,4,700,1238,higher,6,1
7,12,early,6,700,1200,higher,4,1
7,208,early,5,700,1277,lower,4,1
7,207,late,4,700,1200,lower,6,1
7,75,late,5,700,1238,lower,4,1
7,276,late,6,700,1238,lower,4,1
7,253,late,4,700,1277,higher,5,1
7,267,early,5,700,1358,lower,6,1
7,196,early,4,700,1200,higher,6,1
7,39,early,4,700,1200,lower,6,1
7,203,early,4,700,1358,higher,6,1
7,25,late,4,700,1200,lower,6,2
7,124,late,4,700,1317,lower,6,2
7,234,late,4,700,1277,higher,6,2
7,124,late,6,700,1277,higher,5,2
7,69,late,6,700,1200,higher,5,2
7,138,early,6,700,1277,lower,5,2
7,5,late,4,700,1358,lower,6,2
7,69,late,4,700,1277,higher,5,2
7,107,early,5,700,1238,lower,4,2
7,1,early,5,700,1317,higher,6,2
7,213,early,4,700,1238,lower,6,2
7,292,early,4,700,1277,lower,5,2
7,138,late,5,700,1277,higher,6,2
7,203,early,4,700,1317,lower,6,2
7,138,late,4,700,1238,higher,6,2
7,234,early,5,700,0,standard,0,2
7,179,late,4,700,1358,lower,5,2
7,35,early,4,700,1238,lower,6,2
7,111,late,5,700,0,standard,0,2
7,58,late,6,700,1200,higher,5,2
7,203,early,6,700,1200,lower,5,2
7,11,late,6,700,1358,higher,5,2
7,213,early,5,700,1317,lower,4,2
7,267,late,6,700,1358,lower,4,2
7,195,early,4,700,1238,higher,6,2
7,8,early,6,700,1238,lower,5,2
7,75,early,6,700,1200,lower,4,2
7,159,late,4,700,1238,lower,5,2
7,213,early,5,700,1200,lower,4,2
7,13,late,4,700,1317,lower,5,2
7,124,early,5,700,1358,higher,6,2
7,8,late,4,700,1317,higher,6,2
7,58,late,4,700,1200,lower,6,2
7,79,late,5,700,1277,lower,4,2
7,98,late,5,700,1200,higher,4,2
7,159,early,4,700,1200,lower,5,2
7,276,early,6,700,1317,higher,4,2
7,75,early,4,700,1200,lower,5,2
7,25,early,5,700,1277,lower,6,2
7,7,late,6,700,1200,higher,5,2
7,159,early,5,700,1317,lower,4,2
7,253,early,4,700,1358,lower,6,2
7,207,early,5,700,1200,higher,4,2
7,179,late,4,700,1317,higher,5,2
7,1,late,6,700,1317,higher,5,2
7,29,early,6,700,1358,higher,5,2
7,7,late,5,700,0,standard,0,2
7,17,late,5,700,1200,higher,6,2
7,5,late,6,700,1317,higher,4,2
7,4,late,4,700,1238,lower,5,2
7,98,late,4,700,1238,lower,6,2
7,27,early,6,700,1358,lower,4,2
7,195,early,5,700,1238,lower,4,2
7,3,late,4,700,1358,lower,6,2
7,53,early,6,700,1238,lower,5,2
7,22,late,6,700,0,standard,0,2
7,39,late,5,700,1200,lower,4,2
7,17,early,6,700,1317,higher,4,2
7,11,early,4,700,1317,lower,6,2
7,2,late,5,700,1238,higher,4,2
7,179,late,5,700,1277,lower,6,2
7,39,late,4,700,1277,lower,5,2
7,124,late,5,700,1238,lower,4,2
7,124,late,6,700,1317,higher,5,2
7,38,late,5,700,0,standard,0,2
7,9,late,4,700,1317,higher,5,2
7,164,late,4,700,1358,higher,5,2
7,12,early,4,700,1200,lower,5,2
7,234,late,4,700,1358,lower,6,2
7,13,early,4,700,1317,lower,5,2
7,1,early,6,700,1317,higher,4,2
7,22,early,4,700,1238,higher,6,2
7,35,late,4,700,1277,lower,5,2
7,218,early,6,700,1277,lower,5,2
7,164,late,4,700,0,standard,0,2
7,179,early,6,700,1238,higher,5,2
7,175,late,6,700,1317,lower,5,2
7,175,early,5,700,1358,lower,6,2
7,19,late,4,700,1317,lower,6,2
7,3,late,6,700,0,standard,0,2
7,232,late,6,700,1277,higher,5,2
7,179,early,6,700,1277,lower,4,2
7,82,early,5,700,1358,higher,6,2
7,75,late,6,700,1238,lower,4,2
7,11,late,4,700,1200,higher,5,2
7,5,early,5,700,1277,higher,6,2
7,12,early,5,700,1358,lower,6,2
7,292,early,5,700,1200,lower,4,2
7,75,early,6,700,1358,higher,4,2
7,276,late,4,700,1238,higher,5,2
7,10,late,6,700,0,standard,0,2
7,138,early,5,700,1238,lower,6,2
7,41,late,5,700,1277,higher,4,2
7,63,early,6,700,0,standard,0,2
7,13,late,6,700,1238,lower,4,2
7,90,early,4,700,1358,lower,6,2
7,98,late,4,700,0,standard,0,2
7,3,early,4,700,1358,higher,5,2
7,79,early,5,700,1238,lower,6,2
7,253,early,5,700,1277,lower,4,2
7,63,late,4,700,1200,lower,6,2
7,19,late,4,700,1358,lower,5,2
7,11,late,5,700,1238,lower,6,2
7,25,late,5,700,1358,higher,6,2
7,98,early,5,700,1317,higher,4,2
7,195,early,4,700,1277,lower,6,2
7,63,late,5,700,1358,higher,6,2
7,213,late,5,700,1317,lower,4,2
7,179,late,5,700,1277,higher,6,2
7,79,early,4,700,1358,higher,6,2
7,218,early,4,700,1358,higher,5,2
7,11,late,4,700,0,standard,0,2
7,232,late,5,700,1238,higher,4,2
7,49,early,6,700,1238,higher,4,2
7,267,late,4,700,1317,higher,6,2
7,8,late,6,700,1200,higher,4,2
7,16,early,6,700,1238,higher,5,2
7,213,early,5,700,1277,higher,4,2
7,203,late,6,700,1277,lower,5,2
7,69,late,6,700,1200,higher,4,2
7,179,late,6,700,1317,lower,4,2
7,0,on_time,0,700,1238,higher,6,2
7,232,early,4,700,1277,higher,5,2
7,276,late,4,700,1317,higher,6,2
7,138,late,6,700,1317,lower,4,2
7,127,late,4,700,0,standard,0,2
7,17,early,6,700,0,standard,0,2
7,292,late,6,700,1317,lower,5,2
7,9,late,6,700,1238,higher,4,2
7,179,late,4,700,1358,higher,5,2
7,38,late,6,700,1358,higher,5,2
7,11,early,6,700,1277,higher,5,2
7,228,late,5,700,1358,lower,4,3
7,267,late,6,700,1277,lower,4,3
7,1,late,6,700,1277,higher,5,3
7,3,late,5,700,1358,lower,6,3
7,276,early,6,700,1358,higher,5,3
7,234,early,4,700,1238,lower,5,3
7,15,early,5,700,1358,higher,6,3
7,116,late,5,700,1317,higher,6,3
7,58,late,5,700,1358,lower,6,3
7,63,late,6,700,1200,lower,4,3
7,82,early,5,700,1238,higher,6,3
7,3,early,5,700,1200,higher,4,3
7,79,late,4,700,1200,higher,5,3
7,16,early,5,700,1358,lower,6,3
7,111,late,4,700,1200,lower,5,3
7,12,late,4,700,1358,lower,6,3
7,207,early,4,700,1317,higher,5,3
7,208,early,4,700,1317,lower,5,3
7,196,late,4,700,1200,higher,5,3
7,69,late,4,700,1277,higher,6,3
7,90,late,4,700,1277,higher,6,3
7,124,late,6,700,0,standard,0,3
7,161,late,5,700,1317,higher,6,3
7,82,late,5,700,1317,higher,4,3
7,179,early,4,700,1317,higher,6,3
7,267,early,4,700,1317,higher,6,3
7,63,early,5,700,1277,higher,6,3
7,138,early,6,700,1317,higher,5,3
7,58,late,5,700,1277,lower,4,3
7,276,early,5,700,1200,higher,4,3
7,10,early,6,700,1200,lower,4,3
7,179,late,5,700,1238,higher,6,3
7,58,late,6,700,1238,lower,5,3
7,39,early,6,700,1200,higher,5,3
7,15,early,6,700,1277,higher,5,3
7,45,late,4,700,1277,lower,6,3
7,19,early,6,700,1317,lower,5,3
7,195,late,5,700,1238,higher,4,3
7,232,early,5,700,1238,lower,4,3
7,164,late,5,700,1238,lower,4,3
7,5,early,4,700,1238,lower,5,3
7,292,late,5,700,1200,lower,4,3
7,7,early,4,700,1238,lower,5,3
7,196,early,4,700,1358,higher,5,3
7,17,early,4,700,1200,higher,6,3
7,63,early,4,700,1200,lower,5,3
7,63,early,6,700,1358,lower,4,3
7,25,late,6,700,1317,lower,5,3
7,53,early,4,700,1317,lower,5,3
7,218,early,5,700,1277,lower,4,3
7,41,early,5,700,1358,lower,6,3
7,10,late,6,700,1200,higher,5,3
7,7,late,5,700,1238,lower,6,3
7,90,early,5,700,1238,lower,6,3
7,218,late,5,700,1317,lower,4,3
7,232,late,4,700,1238,lower,6,3
7,49,late,5,700,1200,lower,6,3
7,45,late,4,700,1238,lower,6,3
7,15,early,5,700,1317,lower,4,3
7,213,late,6,700,1317,lower,4,3
7,6,early,4,700,1317,lower,5,3
7,53,late,6,700,1317,higher,5,3
7,29,late,4,700,1317,higher,6,3
7,127,early,6,700,1277,higher,4,3
7,7,early,5,700,1317,higher,4,3
7,21,early,6,700,1200,higher,5,3
7,75,late,6,700,1200,higher,5,3
7,17,early,4,700,1277,higher,6,3
7,27,late,5,700,1358,higher,6,3
7,21,early,4,700,1200,lower,6,3
7,75,late,4,700,1277,higher,5,3
7,22,early,4,700,1200,higher,6,3
7,175,late,5,700,1200,lower,4,3
7,164,early,6,700,1277,higher,4,3
7,179,late,5,700,1317,lower,4,3
7,8,late,5,700,0,standard,0,3
7,164,late,5,700,1317,lower,4,3
7,9,early,4,700,1277,lower,6,3
7,161,early,5,700,1317,higher,4,3
7,98,early,5,700,1200,higher,4,3
7,82,late,6,700,1358,lower,5,3
7,5,late,4,700,1358,lower,5,3
7,9,early,6,700,1200,lower,4,3
7,207,early,6,700,1238,higher,5,3
7,69,early,4,700,1317,higher,6,3
7,22,late,5,700,1200,higher,6,3
7,22,early,4,700,1317,higher,5,3
7,13,early,4,700,1238,lower,6,3
7,6,late,4,700,1317,higher,6,3
7,127,early,5,700,1317,higher,6,3
7,19,late,4,700,1317,higher,5,3
7,1,late,6,700,1200,higher,5,3
7,98,early,5,700,1238,lower,4,3
7,175,early,4,700,1238,lower,6,3
7,138,late,4,700,1358,lower,5,3
7,5,late,6,700,1277,higher,5,3
7,207,late,5,700,1277,higher,4,3
7,218,late,6,700,1238,lower,4,3
7,41,late,6,700,1277,lower,4,3
7,9,late,5,700,1238,lower,4,3
7,53,early,5,700,1358,higher,4,3
7,10,late,5,700,1200,higher,6,3
7,90,early,4,700,1238,lower,5,3
7,19,early,6,700,1200,higher,5,3
7,179,early,6,700,1358,higher,5,3
7,82,early,5,700,1277,higher,6,3
7,10,early,4,700,1238,higher,5,3
7,38,early,4,700,1358,lower,5,3
7,79,late,4,700,1317,lower,6,3
7,58,early,6,700,1238,higher,5,3
7,164,early,6,700,1358,higher,4,3
7,5,late,4,700,1277,lower,5,3
7,116,late,4,700,0,standard,0,3
7,127,early,5,700,1358,higher,4,3
7,82,late,6,700,1277,lower,5,3
7,11,late,6,700,1317,higher,5,3
7,19,late,5,700,1200,higher,6,3
7,267,late,5,700,1358,lower,4,3
7,218,early,4,700,1317,higher,5,3
7,138,early,5,700,1358,lower,6,3
7,8,late,4,700,1358,lower,5,3
7,276,early,6,700,1238,higher,5,3
7,159,late,5,700,1358,higher,4,3
7,29,early,4,700,1200,higher,5,3
7,196,early,6,700,1317,lower,5,3
7,7,late,6,700,1200,lower,5,3
7,292,late,4,700,1238,lower,6,3
7,164,late,6,700,0,standard,0,3
7,8,late,5,700,1200,higher,6,3
7,5,late,5,700,1317,higher,6,3
7,9,late,5,700,1317,higher,6,3
7,253,late,5,700,1358,lower,4,3
7,161,early,6,700,1358,higher,4,4
7,10,early,6,700,1200,higher,4,4
7,9,late,4,700,0,standard,0,4
7,9,late,4,700,1277,higher,6,4
7,4,early,6,700,1200,higher,4,4
7,15,late,5,700,1317,lower,4,4
7,196,early,4,700,1200,lower,6,4
7,175,early,4,700,1200,lower,5,4
7,2,late,4,700,1358,lower,6,4
7,208,late,6,700,1200,higher,4,4
7,10,early,4,700,1358,lower,5,4
7,267,early,4,700,1358,higher,5,4
7,195,early,6,700,0,standard,0,4
7,79,late,4,700,1277,higher,5,4
7,253,early,5,700,1238,higher,6,4
7,127,late,5,700,0,standard,0,4
7,29,early,5,700,1317,lower,4,4
7,1,late,5,700,1238,higher,6,4
7,276,late,6,700,1317,higher,4,4
7,179,late,6,700,1277,lower,5,4
7,195,late,4,700,1358,higher,5,4
7,82,early,5,700,1200,higher,4,4
7,10,late,6,700,1317,higher,5,4
7,138,late,6,700,1277,higher,5,4
7,124,early,4,700,1277,higher,6,4
7,16,late,6,700,1277,higher,4,4
7,3,early,6,700,1358,lower,5,4
7,69,early,4,700,1200,lower,6,4
7,276,late,5,700,1317,lower,4,4
7,10,late,6,700,1277,higher,4,4
7,4,early,5,700,1317,higher,6,4
7,234,early,6,700,1358,higher,5,4
7,8,late,4,700,1358,higher,5,4
7,15,early,4,700,1358,lower,5,4
7,253,early,5,700,1277,higher,4,4
7,213,late,5,700,1200,lower,6,4
7,195,late,5,700,1200,higher,6,4
7,196,late,4,700,1317,lower,6,4
7,11,early,5,700,1277,higher,6,4
7,21,early,4,700,1238,lower,5,4
7,53,late,4,700,1200,higher,5,4
7,267,early,5,700,0,standard,0,4
7,53,early,5,700,1238,higher,4,4
7,41,early,5,700,1200,lower,6,4
7,53,late,4,700,1200,lower,6,4
7,7,early,6,700,1238,lower,4,4
7,267,early,6,700,1358,higher,4,4
7,58,early,6,700,1200,higher,4,4
7,29,early,6,700,1358,higher,5,4
7,9,early,6,700,0,standard,0,4
7,179,early,4,700,1358,higher,6,4
7,116,early,6,700,1238,higher,4,4
7,234,late,6,700,1277,lower,5,4
7,195,late,6,700,1238,higher,5,4
7,116,early,4,700,1238,higher,5,4
7,10,early,6,700,1200,lower,5,4
7,234,early,6,700,1238,higher,5,4
7,234,early,6,700,1200,lower,4,4
7,10,early,6,700,1277,higher,5,4
7,232,late,4,700,1317,higher,5,4
7,228,early,5,700,1317,lower,6,4
7,8,early,6,700,1200,lower,5,4
7,213,late,5,700,1238,higher,6,4
7,207,late,5,700,1277,lower,4,4
7,29,early,6,700,1317,higher,5,4
7,196,late,6,700,1317,lower,4,4
7,25,early,4,700,1277,higher,6,4
7,195,early,4,700,1358,lower,5,4
7,25,late,6,700,1238,higher,4,4
7,45,early,5,700,1317,lower,6,4
7,35,late,6,700,1317,lower,5,4
7,35,late,4,700,1277,lower,5,4
7,5,early,6,700,1317,higher,5,4
7,179,early,6,700,1238,higher,4,4
7,19,late,4,700,1317,higher,5,4
7,32,early,6,700,1200,higher,4,4
7,138,late,5,700,1200,higher,4,4
7,161,late,6,700,1200,higher,5,4
7,276,late,5,700,1358,lower,6,4
7,8,early,5,700,1358,higher,4,4
7,164,late,5,700,1358,lower,4,4
7,151,late,5,700,1277,higher,4,4
7,41,late,4,700,0,standard,0,4
7,195,late,6,700,1358,higher,4,4
7,13,late,4,700,1200,higher,5,4
7,234,early,5,700,0,standard,0,4
7,25,late,5,700,1358,lower,6,4
7,98,early,5,700,1358,higher,6,4
7,0,on_time,0,700,1317,higher,4,4
7,292,late,6,700,1317,higher,4,4
7,228,early,6,700,1238,lower,5,4
7,69,late,6,700,1317,higher,4,4
7,179,late,6,700,1277,higher,5,4
7,41,late,5,700,1200,higher,6,4
7,8,early,5,700,1238,lower,4,4
7,35,early,6,700,1238,lower,5,4
7,1,late,4,700,1358,lower,5,4
7,292,early,6,700,1277,lower,5,4
7,1,late,5,700,1358,higher,6,4
7,8,late,4,700,0,standard,0,4
7,175,late,4,700,1200,lower,5,4
7,39,late,6,700,1317,lower,5,4
7,35,late,5,700,1358,lower,6,4
7,292,late,5,700,1200,lower,6,4
7,25,early,4,700,1317,higher,5,4
7,22,early,5,700,1317,higher,6,4
7,7,early,4,700,1200,lower,5,4
7,3,late,5,700,1238,lower,4,4
7,179,late,6,700,1317,lower,4,4
7,292,early,4,700,1277,higher,5,4
7,58,early,4,700,1200,lower,6,4
7,9,late,5,700,1238,lower,4,4
7,75,late,6,700,1317,higher,5,4
7,196,late,4,700,1238,higher,5,4
7,195,late,5,700,1200,higher,4,4
7,276,late,6,700,1358,higher,4,4
7,208,early,4,700,1317,higher,5,4
7,15,late,6,700,1277,higher,5,4
7,127,early,5,700,1238,lower,4,4
7,3,early,4,700,1200,lower,6,4
7,159,late,4,700,1238,lower,5,4
7,98,late,5,700,1358,lower,4,4
7,276,early,4,700,1200,higher,5,4
7,75,early,4,700,1317,higher,6,4
7,267,late,5,700,1238,higher,4,4
7,21,late,4,700,1358,lower,5,4
7,232,late,5,700,1238,lower,6,4
7,16,late,4,700,1358,lower,5,4
7,32,late,6,700,1200,higher,4,4
7,111,early,6,700,1277,higher,5,4
7,207,late,6,700,1238,higher,4,4
7,8,early,4,700,1238,lower,6,4
