NO_TONES,DEV,DEV_TYPE,DEV_LOC,ISI,FREQ,FREQ_TYPE,FREQ_LOC,RUN_NO
7,111,late,6,700,1200,higher,4,1
7,232,late,5,700,1358,higher,4,1
7,16,late,6,700,1200,lower,5,1
7,9,late,5,700,1277,higher,6,1
7,53,late,6,700,1238,higher,4,1
7,78,late,5,700,1317,higher,4,1
7,253,early,4,700,1358,higher,6,1
7,289,early,6,700,1277,higher,4,1
7,98,late,5,700,1358,lower,6,1
7,110,late,6,700,1200,higher,5,1
7,151,early,4,700,1200,higher,6,1
7,10,early,6,700,1238,lower,5,1
7,7,late,4,700,1277,higher,6,1
7,27,late,4,700,1200,higher,6,1
7,9,late,5,700,1317,lower,6,1
7,9,late,5,700,1277,lower,4,1
7,12,early,4,700,1238,higher,6,1
7,4,late,6,700,1238,higher,4,1
7,274,early,4,700,1317,higher,5,1
7,21,late,4,700,1200,lower,6,2
7,25,early,5,700,0,standard,0,2
7,11,late,5,700,1358,higher,6,2
7,2,late,6,700,1358,higher,5,2
7,116,late,6,700,1277,higher,4,2
7,98,late,6,700,1358,higher,5,2
7,78,late,6,700,1358,higher,4,2
7,16,late,4,700,1277,lower,6,2
7,253,late,4,700,1277,lower,5,2
7,22,late,6,700,1200,higher,4,2
7,45,early,5,700,1238,higher,6,2
7,91,late,5,700,1317,lower,6,2
7,9,late,4,700,1277,higher,5,2
7,138,early,4,700,1277,lower,6,2
7,116,early,4,700,1277,higher,5,2
7,22,early,5,700,0,standard,0,2
7,21,late,6,700,1277,higher,4,2
7,138,early,6,700,1317,higher,4,2
7,289,early,6,700,1277,higher,4,2
7,4,late,6,700,1317,lower,5,2
7,15,late,4,700,1200,lower,5,2
7,16,early,6,700,1238,lower,5,2
7,32,early,5,700,1277,lower,6,2
7,276,late,5,700,1200,higher,6,2
7,111,early,6,700,1358,lower,5,2
7,107,late,5,700,1277,lower,6,2
7,127,early,6,700,1238,higher,5,2
7,1,late,5,700,1317,lower,6,2
7,75,early,6,700,1277,higher,5,2
7,121,late,6,700,1238,higher,4,2
7,82,early,5,700,0,standard,0,2
7,127,late,6,700,1317,higher,4,2
7,0,on_time,0,700,1358,lower,5,2
7,27,early,6,700,1358,lower,4,2
7,9,early,6,700,1317,higher,5,2
7,266,late,5,700,1317,lower,6,2
7,127,late,4,700,1317,lower,5,2
7,11,early,4,700,1358,higher,5,2
7,9,late,4,700,1277,lower,5,2
7,69,early,4,700,1200,higher,5,2
7,7,late,6,700,1238,higher,4,2
7,253,early,4,700,1277,higher,6,2
7,25,late,6,700,1277,lower,4,2
7,232,late,4,700,1317,lower,5,2
7,289,early,5,700,1200,lower,4,2
7,110,late,5,700,1358,lower,6,2
7,16,late,5,700,1358,lower,6,2
7,32,late,4,700,1317,higher,5,2
7,213,late,6,700,1200,higher,5,2
7,41,early,5,700,1200,higher,6,2
7,17,early,4,700,1238,lower,5,2
7,41,early,6,700,1317,higher,5,2
7,21,early,5,700,1238,higher,6,2
7,253,late,4,700,1358,lower,5,2
7,22,late,5,700,1200,lower,6,2
7,15,early,4,700,1317,lower,6,2
7,253,early,6,700,1238,lower,4,2
7,138,late,6,700,1358,higher,4,2
7,27,late,4,700,1317,higher,5,2
7,138,early,6,700,1358,lower,4,2
7,6,late,4,700,1317,lower,6,2
7,91,early,6,700,1317,higher,4,2
7,138,early,4,700,0,standard,0,2
7,281,early,6,700,1200,higher,4,2
7,111,late,4,700,1358,higher,6,2
7,10,early,4,700,1358,higher,5,2
7,266,early,5,700,0,standard,0,2
7,107,early,4,700,1358,lower,5,2
7,5,late,4,700,1238,higher,5,2
7,11,early,5,700,1358,lower,4,2
7,111,early,4,700,1358,lower,6,2
7,5,late,4,700,1358,lower,6,2
7,58,early,5,700,1358,higher,6,2
7,276,late,6,700,1200,higher,5,2
7,289,late,6,700,1358,higher,4,2
7,17,late,5,700,0,standard,0,2
7,281,late,5,700,1358,higher,6,2
7,4,early,4,700,1200,higher,5,2
7,5,early,5,700,1200,higher,6,2
7,6,late,6,700,1317,higher,4,2
7,49,early,6,700,1277,higher,4,2
7,151,early,6,700,1358,higher,5,2
7,21,late,5,700,1277,higher,6,2
7,82,late,5,700,1317,higher,4,2
7,1,early,4,700,1200,higher,6,2
7,41,early,4,700,1238,lower,5,2
7,127,early,5,700,1358,higher,6,2
7,90,late,5,700,1277,higher,6,2
7,232,late,5,700,1277,higher,6,2
7,17,early,5,700,1200,higher,4,2
7,91,late,6,700,1317,higher,5,2
7,138,late,6,700,0,standard,0,2
7,253,late,4,700,1358,higher,6,2
7,164,late,6,700,1358,higher,5,2
7,45,early,6,700,1277,lower,5,2
7,164,early,5,700,1238,lower,4,2
7,19,early,4,700,1358,lower,6,2
7,179,late,6,700,1238,lower,5,2
7,90,early,6,700,1317,lower,4,2
7,7,early,6,700,1358,lower,4,2
7,3,late,4,700,1317,lower,5,2
7,8,early,5,700,0,standard,0,2
7,232,late,4,700,1317,higher,5,2
7,45,early,6,700,1200,higher,4,2
7,121,late,5,700,1238,lower,6,2
7,22,early,6,700,1238,higher,4,2
7,98,late,5,700,1358,lower,4,2
7,53,late,4,700,1238,higher,5,2
7,32,early,6,700,1317,higher,5,2
7,195,early,5,700,1277,lower,4,2
7,16,late,6,700,1238,lower,5,2
7,111,late,5,700,1317,higher,4,2
7,126,early,6,700,1238,lower,5,2
7,53,early,6,700,1358,higher,4,2
7,98,early,6,700,1317,lower,5,2
7,2,late,4,700,1200,lower,5,2
7,213,early,6,700,1277,lower,4,2
7,22,early,6,700,1358,lower,4,2
7,19,late,6,700,1277,higher,5,2
7,111,late,6,700,1277,lower,5,2
7,107,early,6,700,1358,higher,4,2
7,151,early,4,700,1277,higher,6,2
7,1,late,5,700,1358,lower,6,2
7,281,early,6,700,1317,lower,5,2
7,32,early,4,700,1277,higher,6,2
7,35,late,6,700,1200,higher,5,2
7,16,early,4,700,1317,lower,6,2
7,0,on_time,0,700,1277,higher,4,2
7,45,late,4,700,1277,higher,5,2
7,9,early,6,700,1238,lower,4,2
7,171,early,5,700,1200,lower,6,2
7,126,late,5,700,1238,lower,6,2
7,213,early,4,700,1358,higher,6,3
7,289,late,5,700,1277,higher,4,3
7,195,early,6,700,1238,higher,5,3
7,195,early,5,700,1277,lower,6,3
7,16,early,6,700,1238,higher,4,3
7,1,late,5,700,1358,lower,4,3
7,138,early,6,700,1358,higher,4,3
7,138,early,4,700,1358,higher,6,3
7,3,late,6,700,1317,higher,5,3
7,9,late,5,700,1358,higher,4,3
7,45,late,4,700,1277,higher,6,3
7,1,early,5,700,1358,lower,4,3
7,6,early,6,700,1358,lower,5,3
7,171,early,4,700,1277,higher,5,3
7,98,late,4,700,1358,higher,5,3
7,230,late,4,700,1277,higher,6,3
7,63,late,4,700,1277,higher,6,3
7,276,late,4,700,1317,higher,5,3
7,11,early,5,700,1238,higher,6,3
7,69,early,5,700,1238,higher,4,3
7,82,early,6,700,1277,lower,4,3
7,38,early,6,700,1358,lower,4,3
7,29,early,5,700,1317,higher,4,3
7,69,early,5,700,1200,higher,4,3
7,6,late,6,700,1238,lower,5,3
7,127,late,6,700,1238,lower,5,3
7,276,late,5,700,1277,lower,4,3
7,78,late,4,700,1200,higher,5,3
7,171,early,6,700,1238,lower,4,3
7,91,early,6,700,1358,higher,5,3
7,75,late,6,700,1277,lower,4,3
7,10,early,6,700,1200,lower,5,3
7,281,late,4,700,1317,higher,6,3
7,179,early,5,700,1317,lower,6,3
7,78,early,6,700,1358,higher,4,3
7,82,early,4,700,1238,higher,5,3
7,232,late,4,700,1358,lower,6,3
7,58,late,6,700,1200,lower,5,3
7,78,early,5,700,1277,higher,4,3
7,164,late,5,700,1238,lower,6,3
7,17,late,4,700,1238,lower,5,3
7,111,late,5,700,1238,higher,6,3
7,1,late,4,700,1358,higher,5,3
7,111,early,4,700,1317,higher,5,3
7,13,late,5,700,1277,lower,4,3
7,75,early,6,700,1317,higher,4,3
7,8,early,4,700,1358,higher,6,3
7,25,late,5,700,1277,higher,6,3
7,127,late,4,700,1358,lower,5,3
7,10,late,5,700,1358,lower,4,3
7,58,early,5,700,1238,higher,4,3
7,8,early,5,700,1277,lower,6,3
7,230,late,4,700,1200,lower,5,3
7,171,early,4,700,1277,lower,5,3
7,7,early,6,700,1238,lower,5,3
7,69,late,5,700,1317,higher,4,3
7,4,late,6,700,1277,higher,4,3
7,63,early,6,700,1238,lower,4,3
7,9,early,4,700,1358,lower,5,3
7,5,late,6,700,1358,lower,5,3
7,151,late,5,700,1238,lower,4,3
7,276,late,4,700,1277,lower,6,3
7,138,late,5,700,1317,higher,4,3
7,53,late,6,700,1358,higher,5,3
7,1,early,4,700,1317,lower,6,3
7,138,early,6,700,1238,lower,4,3
7,49,early,5,700,1317,lower,6,3
7,6,late,6,700,1200,higher,5,3
7,90,late,4,700,1200,higher,5,3
7,272,early,4,700,1358,higher,6,3
7,107,early,5,700,1200,lower,6,3
7,289,late,6,700,1317,higher,4,3
7,35,early,6,700,1200,lower,5,3
7,230,late,5,700,1238,lower,4,3
7,266,late,6,700,1358,higher,4,3
7,63,late,6,700,1317,lower,4,3
7,6,late,5,700,1317,lower,4,3
7,5,early,4,700,1277,higher,6,3
7,8,early,6,700,1358,lower,4,3
7,38,early,5,700,1317,lower,4,3
7,58,late,6,700,1358,lower,4,3
7,12,late,6,700,1238,higher,5,3
7,110,early,5,700,1277,lower,6,3
7,274,late,6,700,1317,higher,4,3
7,53,late,4,700,1358,lower,6,3
7,27,early,5,700,0,standard,0,3
7,1,late,5,700,1358,higher,4,3
7,107,late,6,700,1317,higher,5,3
7,138,late,5,700,1317,lower,6,3
7,27,early,6,700,1238,higher,5,3
7,274,early,4,700,1200,higher,5,3
7,82,early,4,700,1200,lower,6,3
7,75,late,4,700,1358,lower,6,3
7,12,early,5,700,1277,higher,4,3
7,3,early,4,700,1238,lower,6,3
7,126,late,6,700,1200,higher,5,3
7,53,early,6,700,1200,higher,5,3
7,13,late,6,700,1358,lower,5,3
7,12,early,6,700,1277,higher,5,3
7,253,late,5,700,1317,lower,6,3
7,49,early,5,700,1358,higher,4,3
7,49,late,5,700,0,standard,0,3
7,45,early,5,700,1277,higher,4,3
7,7,late,4,700,1277,higher,5,3
7,75,early,4,700,1317,lower,6,3
7,12,early,6,700,1277,lower,4,3
7,195,early,5,700,0,standard,0,3
7,127,late,5,700,1358,lower,6,3
7,12,early,4,700,1200,higher,5,3
7,41,early,4,700,1358,lower,5,3
7,126,late,6,700,1358,higher,4,3
7,232,late,4,700,1238,higher,6,3
7,276,late,6,700,1200,lower,5,3
7,179,early,6,700,1200,lower,4,3
7,35,late,6,700,1200,lower,5,3
7,121,early,5,700,1238,lower,4,3
7,82,early,4,700,1317,lower,5,3
7,79,early,6,700,1317,higher,5,3
7,27,early,5,700,1317,lower,6,3
7,281,late,6,700,1200,higher,4,3
7,91,early,4,700,1277,lower,6,3
7,17,late,4,700,1317,lower,5,3
7,8,early,6,700,1200,higher,5,3
7,2,early,4,700,1358,higher,5,3
7,4,late,5,700,1358,higher,6,3
7,0,on_time,0,700,1317,lower,6,3
7,8,late,6,700,1358,lower,4,3
7,41,late,4,700,1358,lower,6,3
7,164,late,4,700,1317,higher,6,3
7,151,early,6,700,1200,lower,4,3
7,78,late,6,700,1358,higher,4,3
7,75,late,4,700,1238,higher,6,3
7,79,late,6,700,1200,lower,4,4
7,58,late,6,700,1317,lower,4,4
7,111,late,5,700,1200,lower,4,4
7,9,late,5,700,1277,higher,6,4
7,6,early,5,700,1317,higher,4,4
7,126,early,6,700,1200,lower,4,4
7,266,late,4,700,1317,higher,6,4
7,107,early,6,700,1238,lower,5,4
7,38,late,5,700,1200,lower,6,4
7,27,late,4,700,1277,higher,6,4
7,2,late,4,700,0,standard,0,4
7,111,early,4,700,1238,lower,5,4
7,41,early,4,700,1358,lower,6,4
7,230,late,6,700,1358,higher,4,4
7,272,early,4,700,1200,higher,6,4
7,111,late,4,700,1317,higher,6,4
7,266,early,4,700,1358,lower,6,4
7,272,early,5,700,1358,higher,6,4
7,10,early,6,700,1238,higher,4,4
7,32,early,5,700,1277,lower,4,4
7,16,late,5,700,1277,higher,6,4
7,127,early,5,700,1238,lower,4,4
7,69,early,5,700,1317,higher,4,4
7,32,early,6,700,1238,lower,4,4
7,116,early,5,700,1317,higher,4,4
7,29,early,6,700,1200,lower,5,4
7,22,early,4,700,1317,higher,6,4
7,274,early,4,700,1277,lower,5,4
7,12,early,4,700,1200,higher,5,4
7,10,late,4,700,1238,higher,5,4
7,274,early,6,700,1277,lower,5,4
7,274,late,4,700,1358,lower,6,4
7,121,late,5,700,1277,higher,4,4
7,3,late,6,700,0,standard,0,4
7,126,early,6,700,1200,higher,5,4
7,79,late,5,700,1277,lower,6,4
7,19,early,4,700,1277,lower,6,4
7,49,early,5,700,1277,higher,4,4
7,111,late,5,700,1200,lower,6,4
7,90,late,5,700,0,standard,0,4
7,41,early,6,700,1238,higher,5,4
7,253,early,4,700,1238,lower,5,4
7,91,early,6,700,1358,higher,5,4
7,15,early,6,700,1277,higher,4,4
7,12,late,6,700,0,standard,0,4
7,49,late,5,700,1277,lower,6,4
7,7,early,5,700,0,standard,0,4
7,9,early,5,700,1200,higher,6,4
7,253,late,6,700,1358,lower,4,4
7,230,late,6,700,1317,higher,4,4
7,35,early,6,700,1317,lower,5,4
7,179,early,6,700,1200,lower,5,4
7,9,late,6,700,1200,higher,5,4
7,230,late,5,700,1238,lower,6,4
7,195,late,6,700,1358,lower,5,4
7,41,late,6,700,1317,higher,4,4
7,75,early,6,700,1317,lower,4,4
7,10,late,5,700,1358,higher,6,4
7,32,late,4,700,1277,higher,6,4
7,171,early,4,700,1200,lower,6,4
7,79,early,5,700,1358,higher,6,4
7,213,early,5,700,1200,higher,4,4
7,8,late,5,700,1317,lower,4,4
7,1,late,4,700,1317,higher,6,4
7,195,early,5,700,1317,lower,6,4
7,15,early,4,700,1238,higher,5,4
7,3,late,6,700,1277,higher,4,4
7,11,early,4,700,1238,higher,6,4
7,15,early,4,700,1358,lower,5,4
7,13,early,6,700,1317,higher,4,4
7,21,late,4,700,1317,lower,5,4
7,7,early,6,700,1358,higher,4,4
7,41,early,6,700,1200,higher,4,4
7,10,early,5,700,1358,higher,4,4
7,138,early,5,700,1317,lower,6,4
7,41,early,4,700,1238,higher,5,4
7,111,late,5,700,1358,lower,4,4
7,230,early,6,700,1358,higher,4,4
7,10,late,4,700,1358,higher,5,4
7,151,late,5,700,1317,lower,4,4
7,171,early,5,700,1200,higher,4,4
7,19,late,4,700,1277,lower,6,4
7,289,late,4,700,1200,higher,6,4
7,41,late,4,700,1238,higher,6,4
7,21,late,6,700,1277,lower,4,4
7,58,early,5,700,1200,lower,6,4
7,79,late,6,700,1277,higher,5,4
7,266,late,5,700,1277,higher,6,4
7,232,early,5,700,1200,lower,6,4
7,127,late,5,700,1277,higher,6,4
7,27,early,4,700,1200,lower,6,4
7,121,early,5,700,1277,lower,6,4
7,22,late,4,700,0,standard,0,4
7,126,early,5,700,1358,lower,6,4
7,38,early,4,700,1277,higher,6,4
7,41,early,5,700,1200,higher,6,4
7,107,late,4,700,1317,lower,6,4
7,17,late,5,700,1317,lower,4,4
7,21,early,4,700,1317,lower,5,4
7,195,late,6,700,1238,higher,4,4
7,171,early,6,700,0,standard,0,4
7,13,early,4,700,1200,higher,6,4
7,232,early,5,700,1200,lower,4,4
7,274,late,4,700,1238,higher,5,4
7,127,late,4,700,1358,lower,5,4
7,2,late,5,700,1317,higher,4,4
7,195,early,4,700,1200,lower,6,4
7,27,early,6,700,1317,lower,5,4
7,230,early,5,700,1358,higher,4,4
7,266,late,5,700,1317,higher,6,4
7,58,early,6,700,1358,higher,5,4
7,19,early,4,700,1238,lower,5,4
7,116,late,4,700,1200,lower,6,4
7,45,early,6,700,1200,lower,4,4
7,75,late,6,700,1358,lower,5,4
7,27,late,6,700,1317,lower,5,4
7,127,early,5,700,1238,higher,6,4
7,90,late,5,700,1358,higher,6,4
7,6,late,4,700,1277,higher,6,4
7,75,early,5,700,1358,higher,4,4
7,63,early,6,700,1277,lower,4,4
7,22,late,6,700,1238,lower,4,4
7,164,early,5,700,1200,higher,4,4
7,127,early,5,700,1358,lower,4,4
7,281,early,5,700,1317,higher,6,4
7,19,early,5,700,1200,higher,4,4
7,7,late,6,700,1277,lower,5,4
7,116,early,6,700,1317,higher,5,4
7,266,late,6,700,1200,higher,5,4
7,69,early,6,700,1317,lower,5,4
7,213,early,5,700,1358,lower,6,4
7,10,late,4,700,1358,lower,5,4
